collection,task_ID,dtype,expression,name,scientific_field,support
OEIS,oeis_775,int,(x_0/24 + 1/24)*(3*x_0**3 + 59*x_0**2 + 358*x_0 + 648),A090949,Mathematics,"[[0, 500]]"
OEIS,oeis_776,int,(x_0/24 + 1/24)*(x_0 + 3)*(x_0**2 + 22*x_0 + 88),A090950,Mathematics,"[[0, 500]]"
OEIS,oeis_777,int,2**(x_0 + 1) - 3,A091270,Mathematics,"[[0, 33]]"
OEIS,oeis_778,int,7*2**x_0 - 12*3**x_0 + 6*4**x_0 - 1,A091347,Mathematics,"[[0, 16]]"
OEIS,oeis_779,int,2**x_0 + x_0**2,A001580,Mathematics,"[[0, 34]]"
OEIS,oeis_780,int,8**(4*x_0 + 3),A013789,Mathematics,"[[0, 3]]"
OEIS,oeis_781,int,-15*2**x_0 + 50*3**x_0 - 60*4**x_0 + 24*5**x_0 + 1,A091348,Mathematics,"[[0, 13]]"
OEIS,oeis_782,int,(3*x_0)**x_0,A091482,Mathematics,"[[0, 8]]"
OEIS,oeis_783,int,(4*x_0)**x_0,A091483,Mathematics,"[[0, 7]]"
OEIS,oeis_784,int,0**x_0 + (1 - 10**x_0)*(x_0/9 - 1),A091686,Mathematics,"[[0, 11]]"
OEIS,oeis_785,int,10**x_0*x_0/9 - x_0/9 + 1,A091693,Mathematics,"[[0, 10]]"
OEIS,oeis_786,int,5*x_0**3/6 + 5*x_0**2/2 + 8*x_0/3,A092185,Mathematics,"[[0, 500]]"
OEIS,oeis_787,int,7*x_0**2 + x_0,A092277,Mathematics,"[[0, 500]]"
OEIS,oeis_788,int,(x_0/12 + 1/12)*(x_0**3 + 19*x_0**2 + 118*x_0 + 228),A092327,Mathematics,"[[0, 500]]"
OEIS,oeis_789,int,(-2)**x_0/4 + (-4)**x_0/16 + 3*0**x_0/8 + 2**x_0/4 + 4**x_0/16,A092812,Mathematics,"[[0, 20]]"
OEIS,oeis_790,int,(2**x_0 - 1)**2 - 2,A093112,Mathematics,"[[0, 17]]"
OEIS,oeis_791,int,9**(4*x_0 + 1),A013790,Mathematics,"[[0, 3]]"
OEIS,oeis_792,int,15*x_0**2/2 + 5*x_0/2 + 1,A093245,Mathematics,"[[0, 500]]"
OEIS,oeis_793,int,2*x_0**2 + 3,A093328,Mathematics,"[[0, 500]]"
OEIS,oeis_794,int,27*x_0**2/2 + 9*x_0/2 + 1,A093390,Mathematics,"[[0, 500]]"
OEIS,oeis_795,int,15*x_0**2/2 + 5*x_0/2 + 1,A093500,Mathematics,"[[0, 500]]"
OEIS,oeis_796,int,3*2**x_0 + 2*3**x_0,A094125,Mathematics,"[[0, 21]]"
OEIS,oeis_797,int,16*x_0**4 + 32*x_0**3 + 36*x_0**2 + 20*x_0 + 3,A094200,Mathematics,"[[0, 158]]"
OEIS,oeis_798,int,4*x_0**5 + 10*x_0**4 + 13*x_0**3 + 11*x_0**2 + 5*x_0 + 1,A094201,Mathematics,"[[0, 76]]"
OEIS,oeis_799,int,2**x_0 + 3**x_0/2 - 1/2,A094374,Mathematics,"[[0, 22]]"
OEIS,oeis_800,int,-2**x_0/2 + 3**x_0 + 4**x_0/2,A094375,Mathematics,"[[0, 18]]"
OEIS,oeis_801,int,x_0*(6*x_0**2 + 6*x_0 + 1),A094421,Mathematics,"[[0, 500]]"
OEIS,oeis_802,int,9**(4*x_0 + 3),A013791,Mathematics,"[[0, 2]]"
OEIS,oeis_803,int,-2**(x_0 + 1) + 3**(x_0 + 1) + x_0 + 1,A094618,Mathematics,"[[0, 20]]"
OEIS,oeis_804,int,2*sqrt(x_0) + x_0,A094765,Mathematics,"[[0, 500]]"
OEIS,oeis_805,int,(10**x_0/9 - 1/9)*(4*x_0 + 3),A095752,Mathematics,"[[0, 10]]"
OEIS,oeis_806,int,x_0*(x_0 - 2)*(x_0 - 1)*(3*x_0 - 2)/6,A096200,Mathematics,"[[0, 377]]"
OEIS,oeis_807,int,x_0 + (x_0 - 1)**2 + (x_0 + 1)**2,A096376,Mathematics,"[[0, 500]]"
OEIS,oeis_808,int,75*x_0 + 3,A097802,Mathematics,"[[0, 500]]"
OEIS,oeis_809,int,16*x_0 - 4,A098018,Mathematics,"[[0, 500]]"
OEIS,oeis_810,int,x_0**2*(x_0 + 1)*(2*x_0 + 1)/3,A098077,Mathematics,"[[0, 350]]"
OEIS,oeis_811,int,x_0*(61*x_0 - 59)/2,A098140,Mathematics,"[[0, 500]]"
OEIS,oeis_812,int,x_0*(73*x_0 - 71)/2,A098230,Mathematics,"[[0, 500]]"
OEIS,oeis_813,int,10**(4*x_0 + 1),A013792,Mathematics,"[[0, 3]]"
OEIS,oeis_814,int,x_0**3 + x_0**2 + 1,A098547,Mathematics,"[[0, 500]]"
OEIS,oeis_815,int,100**x_0,A098608,Mathematics,"[[0, 6]]"
OEIS,oeis_816,int,100**x_0 - 1,A098609,Mathematics,"[[0, 6]]"
OEIS,oeis_817,int,(-1)**x_0 + 10**x_0,A098610,Mathematics,"[[0, 10]]"
OEIS,oeis_818,int,-(-1)**x_0 + 10**x_0,A098611,Mathematics,"[[0, 11]]"
OEIS,oeis_819,int,7**x_0*x_0**7,A098803,Mathematics,"[[0, 6]]"
OEIS,oeis_820,int,2**(x_0 + 11) - 11,A098808,Mathematics,"[[0, 23]]"
OEIS,oeis_821,int,2**(x_0 + 23) - 23,A098809,Mathematics,"[[0, 11]]"
OEIS,oeis_822,int,x_0*(x_0 + 12),A098847,Mathematics,"[[0, 500]]"
OEIS,oeis_823,int,x_0*(x_0 + 14),A098848,Mathematics,"[[0, 500]]"
OEIS,oeis_824,int,10**(4*x_0 + 3),A013793,Mathematics,"[[0, 2]]"
OEIS,oeis_825,int,x_0*(x_0 + 16),A098849,Mathematics,"[[0, 500]]"
OEIS,oeis_826,int,x_0*(x_0 + 18),A098850,Mathematics,"[[0, 500]]"
OEIS,oeis_827,int,(2**x_0 - 1)**3 - 2,A098878,Mathematics,"[[0, 12]]"
OEIS,oeis_828,int,11**x_0*x_0**11,A098880,Mathematics,"[[0, 4]]"
OEIS,oeis_829,int,(2**x_0 - 1)**11 - 2,A098939,Mathematics,"[[0, 4]]"
OEIS,oeis_830,int,(2**x_0 - 1)**7 - 2,A098940,Mathematics,"[[0, 5]]"
OEIS,oeis_831,int,x_0**2*(x_0**6 + 28*x_0**4 + 154*x_0**2 + 132)/315,A099195,Mathematics,"[[0, 37]]"
OEIS,oeis_832,int,x_0*(2*x_0**8 + 84*x_0**6 + 798*x_0**4 + 1636*x_0**2 + 315)/2835,A099196,Mathematics,"[[0, 29]]"
OEIS,oeis_833,int,x_0**2*(2*x_0**8 + 120*x_0**6 + 1806*x_0**4 + 7180*x_0**2 + 5067)/14175,A099197,Mathematics,"[[0, 25]]"
OEIS,oeis_834,int,(2**x_0 + 1)**3 - 2,A099359,Mathematics,"[[0, 12]]"
OEIS,oeis_835,int,11**(4*x_0 + 3),A013795,Mathematics,"[[0, 2]]"
OEIS,oeis_836,int,(2**x_0 + 1)**4 - 2,A099360,Mathematics,"[[0, 9]]"
OEIS,oeis_837,int,2**x_0 + 4**x_0 - 1,A099393,Mathematics,"[[0, 17]]"
OEIS,oeis_838,int,(2*x_0 + 1)**(x_0 + 2),A099753,Mathematics,"[[0, 7]]"
OEIS,oeis_839,int,2**x_0 + 3**x_0/2 + 1/2,A099754,Mathematics,"[[0, 22]]"
OEIS,oeis_840,int,x_0**2*(x_0 + 2)**2,A099761,Mathematics,"[[0, 316]]"
OEIS,oeis_841,int,x_0**2*(x_0 + 1)**2*(x_0 + 2)**2,A099764,Mathematics,"[[0, 46]]"
OEIS,oeis_842,int,2*x_0**2 + x_0 - 7,A100041,Mathematics,"[[0, 500]]"
OEIS,oeis_843,int,x_0**2 + x_0 + 1,A100094,Mathematics,"[[0, 500]]"
OEIS,oeis_844,int,2**(2*x_0) - 2*x_0 + 1,A100102,Mathematics,"[[0, 17]]"
OEIS,oeis_845,int,2**(2*x_0) - 2*x_0,A100103,Mathematics,"[[0, 17]]"
OEIS,oeis_846,int,12**(4*x_0 + 1),A013796,Mathematics,"[[0, 3]]"
OEIS,oeis_847,int,x_0**3 - x_0**2 + 1,A100104,Mathematics,"[[0, 500]]"
OEIS,oeis_848,int,x_0**3 - 2*x_0**2 + 2,A100109,Mathematics,"[[0, 500]]"
OEIS,oeis_849,int,4*x_0**3 + 10*x_0**2 + 8*x_0 + 4,A100207,Mathematics,"[[0, 500]]"
OEIS,oeis_850,int,4*x_0**3 + 4,A100214,Mathematics,"[[0, 500]]"
OEIS,oeis_851,int,x_0**2*(3*x_0 - 1)**2/4,A100255,Mathematics,"[[0, 259]]"
OEIS,oeis_852,int,8*10**x_0 - 7,A100412,Mathematics,"[[0, 10]]"
OEIS,oeis_853,int,4*x_0**3/3 + 2*x_0**2 + 8*x_0/3 + 2,A100504,Mathematics,"[[0, 500]]"
OEIS,oeis_854,int,3*x_0**2 - 2,A100536,Mathematics,"[[0, 500]]"
OEIS,oeis_855,int,x_0**4 + x_0**3 + x_0,A100606,Mathematics,"[[0, 316]]"
OEIS,oeis_856,int,2**(x_0**x_0),A100680,Mathematics,"[[0, 4]]"
OEIS,oeis_857,int,12**(4*x_0 + 3),A013797,Mathematics,"[[0, 2]]"
OEIS,oeis_858,int,97*x_0 + 101,A100775,Mathematics,"[[0, 500]]"
OEIS,oeis_859,int,997*x_0 + 1009,A100776,Mathematics,"[[0, 500]]"
OEIS,oeis_860,int,x_0*(x_0**3 - x_0**2 + x_0 + 1)/2,A100855,Mathematics,"[[0, 377]]"
OEIS,oeis_861,int,x_0*(x_0 + 1)*(x_0 + 2)*(x_0 + 3)*(x_0**2 + 3*x_0 + 1)/120,A101094,Mathematics,"[[0, 102]]"
OEIS,oeis_862,int,x_0*(x_0 + 1)*(x_0 + 2)*(x_0 + 3)*(x_0 + 4)*(x_0**2 + 4*x_0 + 2)/840,A101097,Mathematics,"[[0, 69]]"
OEIS,oeis_863,int,7*x_0**3/6 + x_0**2 + 5*x_0/6,A101165,Mathematics,"[[0, 500]]"
OEIS,oeis_864,int,5*x_0**4/8 + 11*x_0**3/12 + 15*x_0**2/8 + 7*x_0/12,A101166,Mathematics,"[[0, 356]]"
OEIS,oeis_865,int,x_0*(x_0 + 1)**2*(x_0 + 2)**3,A101213,Mathematics,"[[0, 46]]"
OEIS,oeis_866,int,x_0*(x_0 + 1)**2*(x_0 + 2)**3*(x_0 + 3)**4,A101214,Mathematics,"[[0, 9]]"
OEIS,oeis_867,int,x_0*(x_0**3 - x_0 + 2)/2,A101374,Mathematics,"[[0, 377]]"
OEIS,oeis_868,int,13**(4*x_0 + 1),A013798,Mathematics,"[[0, 2]]"
OEIS,oeis_869,int,x_0*(x_0 + 1)*(x_0**2 - 2*x_0 + 2)/2,A101375,Mathematics,"[[0, 377]]"
OEIS,oeis_870,int,x_0**2*(x_0**3 - x_0**2 + x_0 + 1)/2,A101376,Mathematics,"[[0, 116]]"
OEIS,oeis_871,int,x_0**2*(x_0**3 - x_0 + 2)/2,A101377,Mathematics,"[[0, 115]]"
OEIS,oeis_872,int,x_0**2*(x_0**3 + 1)/2,A101378,Mathematics,"[[0, 115]]"
OEIS,oeis_873,int,x_0*(x_0 + 1)**2*(6*x_0**3 - 5*x_0**2 + 3*x_0 + 2)/24,A101379,Mathematics,"[[0, 59]]"
OEIS,oeis_874,int,x_0**2*(x_0 + 1)*(4*x_0**3 - 2*x_0**2 + x_0 + 3)/12,A101380,Mathematics,"[[0, 56]]"
OEIS,oeis_875,int,x_0**2*(x_0 + 1)**2*(4*x_0**2 - 5*x_0 + 4)/12,A101381,Mathematics,"[[0, 56]]"
OEIS,oeis_876,int,x_0*(x_0 + 1)*(2*x_0**3 - x_0**2 + 2)**2/6,A101382,Mathematics,"[[0, 19]]"
OEIS,oeis_877,int,x_0*(x_0 + 1)*(2*x_0**3 - x_0**2 + 2)/6,A101383,Mathematics,"[[0, 125]]"
OEIS,oeis_878,int,x_0*(x_0 - 1)**3*(x_0**2 - x_0 - 1)/2,A101384,Mathematics,"[[0, 53]]"
OEIS,oeis_879,int,13**(4*x_0 + 3),A013799,Mathematics,"[[0, 2]]"
OEIS,oeis_880,int,x_0*(x_0 + 1)*(x_0**2 + 21*x_0 + 50)/24,A101854,Mathematics,"[[0, 500]]"
OEIS,oeis_881,int,x_0*(x_0 + 1)*(x_0 + 2)*(x_0 + 4)*(x_0 + 23)/120,A101855,Mathematics,"[[0, 255]]"
OEIS,oeis_882,int,x_0**2/2 + 23*x_0/2 + 11,A101859,Mathematics,"[[0, 500]]"
OEIS,oeis_883,int,(x_0 + 3)*(x_0**2 + 33*x_0 + 2)/6,A101860,Mathematics,"[[0, 500]]"
OEIS,oeis_884,int,x_0*(x_0 + 1)*(x_0 + 7)*(x_0**2 + 57*x_0 + 122)/120,A101862,Mathematics,"[[0, 249]]"
OEIS,oeis_885,int,6*2**x_0 - x_0 - 5,A101945,Mathematics,"[[0, 31]]"
OEIS,oeis_886,int,(2*x_0 - 1)*(2*x_0 + 1)**2,A102094,Mathematics,"[[0, 500]]"
OEIS,oeis_887,int,-4*3**x_0 + 19*5**x_0/4 + 1/4,A102105,Mathematics,"[[0, 14]]"
OEIS,oeis_888,int,(-1)**x_0/18 + 2**(x_0 + 3)*(3*x_0 + 1)/18 + 1/2,A102301,Mathematics,"[[0, 28]]"
OEIS,oeis_889,int,-(-1)**x_0/2 + 7**(x_0 + 1)/6 + 1/3,A102303,Mathematics,"[[0, 12]]"
OEIS,oeis_890,int,3**x_0 + x_0**3,A001585,Mathematics,"[[0, 21]]"
OEIS,oeis_891,int,14**(4*x_0 + 1),A013800,Mathematics,"[[0, 2]]"
OEIS,oeis_892,int,x_0**2 + 2*x_0 + 3,A102305,Mathematics,"[[0, 500]]"
OEIS,oeis_893,int,(-1)**x_0 + 3**x_0,A102345,Mathematics,"[[0, 21]]"
OEIS,oeis_894,int,100*x_0 + 44,A102438,Mathematics,"[[0, 500]]"
OEIS,oeis_895,int,100*x_0 + 4,A102439,Mathematics,"[[0, 500]]"
OEIS,oeis_896,int,-4*2**x_0 + 5*3**x_0,A102485,Mathematics,"[[0, 20]]"
OEIS,oeis_897,int,24*x_0 + 21,A102603,Mathematics,"[[0, 500]]"
OEIS,oeis_898,int,(-1)**x_0/27 + 2**x_0*(9*x_0**2 + 33*x_0 + 26)/27,A102841,Mathematics,"[[0, 26]]"
OEIS,oeis_899,int,24*x_0 + 1,A103214,Mathematics,"[[0, 500]]"
OEIS,oeis_900,int,0**x_0 + 4**x_0 - 1,A103454,Mathematics,"[[0, 17]]"
OEIS,oeis_901,int,0**x_0 + 5**x_0 - 1,A103455,Mathematics,"[[0, 15]]"
OEIS,oeis_902,int,14**(4*x_0 + 3),A013801,Mathematics,"[[0, 2]]"
OEIS,oeis_903,int,0**x_0 + 10**x_0 - 1,A103456,Mathematics,"[[0, 11]]"
OEIS,oeis_904,int,-0**x_0 + 3**x_0 + 1,A103457,Mathematics,"[[0, 21]]"
OEIS,oeis_905,int,(-10)**x_0 - 0**x_0 + 1,A103461,Mathematics,"[[0, 10]]"
OEIS,oeis_906,int,x_0**9 + x_0**8 + x_0**7 + x_0**6 + x_0**5 + x_0**4 + x_0**3 + x_0**2 + x_0 + 1,A103623,Mathematics,"[[0, 13]]"
OEIS,oeis_907,int,(-1)**x_0*x_0/2 + 3*x_0**2/2,A104584,Mathematics,"[[0, 500]]"
OEIS,oeis_908,int,-(-1)**x_0*x_0/2 + 3*x_0**2/2,A104585,Mathematics,"[[0, 500]]"
OEIS,oeis_909,int,2**x_0*(x_0 - 3) + x_0*(x_0 + 3)/2 + 3,A104747,Mathematics,"[[0, 29]]"
OEIS,oeis_910,int,4*x_0**3 + 4*x_0,A105374,Mathematics,"[[0, 500]]"
OEIS,oeis_911,int,-(-1)**x_0 + 3**x_0,A105723,Mathematics,"[[0, 21]]"
OEIS,oeis_912,int,3*x_0**2 + 6*x_0 + 8,A106648,Mathematics,"[[0, 500]]"
OEIS,oeis_913,int,15**(4*x_0 + 1),A013802,Mathematics,"[[0, 2]]"
OEIS,oeis_914,int,x_0**3 - 7*x_0 + 7,A106734,Mathematics,"[[0, 500]]"
OEIS,oeis_915,int,4**x_0 - 4*x_0,A107584,Mathematics,"[[0, 17]]"
OEIS,oeis_916,int,5**x_0 - 5*x_0,A107585,Mathematics,"[[0, 15]]"
OEIS,oeis_917,int,4*8**x_0/7 - 4/7,A108019,Mathematics,"[[0, 12]]"
OEIS,oeis_918,int,8*x_0**2 + 8*x_0 + 4,A108099,Mathematics,"[[0, 500]]"
OEIS,oeis_919,int,(2*x_0 - 1)**2 + (2*x_0 + 1)**2,A108100,Mathematics,"[[0, 500]]"
OEIS,oeis_920,int,x_0**2 + 3*x_0 + 1,A108151,Mathematics,"[[0, 500]]"
OEIS,oeis_921,int,x_0**2 - x_0 + 1,A108154,Mathematics,"[[0, 500]]"
OEIS,oeis_922,int,x_0*(x_0**x_0 + 1)/2,A108398,Mathematics,"[[0, 10]]"
OEIS,oeis_923,int,x_0**7/6 - x_0/6,A108495,Mathematics,"[[0, 35]]"
OEIS,oeis_924,int,15**(4*x_0 + 3),A013803,Mathematics,"[[0, 2]]"
OEIS,oeis_925,int,x_0**43/42 - x_0/42,A108496,Mathematics,"[[0, 2]]"
OEIS,oeis_926,int,33*x_0**4/4 - 66*x_0**3 + 601*x_0**2/4 - 129*x_0/2 + 18,A108642,Mathematics,"[[0, 189]]"
OEIS,oeis_927,int,(x_0 + 1)*(x_0 + 2)**2*(x_0 + 3)**2*(x_0 + 4)*(2*x_0**2 + 6*x_0 + 5)/720,A108645,Mathematics,"[[0, 35]]"
OEIS,oeis_928,int,(x_0 + 1)*(x_0 + 2)**2*(x_0 + 3)*(11*x_0**3 + 58*x_0**2 + 101*x_0 + 60)/720,A108646,Mathematics,"[[0, 47]]"
OEIS,oeis_929,int,(x_0 + 1)**2*(x_0 + 2)**3*(x_0 + 3)/24,A108648,Mathematics,"[[0, 78]]"
OEIS,oeis_930,int,(x_0 + 1)*(x_0 + 2)*(x_0 + 3)*(13*x_0**3 + 69*x_0**2 + 113*x_0 + 60)/360,A108649,Mathematics,"[[0, 79]]"
OEIS,oeis_931,int,(x_0 + 1)**2*(x_0 + 2)*(x_0 + 3)*(3*x_0 + 4)/24,A108650,Mathematics,"[[0, 150]]"
OEIS,oeis_932,int,(x_0 + 1)*(x_0 + 2)*(61*x_0**4 + 366*x_0**3 + 845*x_0**2 + 888*x_0 + 360)/720,A108675,Mathematics,"[[0, 69]]"
OEIS,oeis_933,int,(x_0 + 1)**2*(x_0 + 2)*(5*x_0**2 + 15*x_0 + 12)/24,A108676,Mathematics,"[[0, 136]]"
OEIS,oeis_934,int,(x_0 + 1)*(x_0 + 2)*(x_0 + 3)*(x_0 + 4)*(19*x_0**2 + 47*x_0 + 30)/720,A108677,Mathematics,"[[0, 83]]"
OEIS,oeis_935,int,16**(4*x_0 + 1),A013804,Mathematics,"[[0, 2]]"
OEIS,oeis_936,int,(x_0 + 1)**2*(x_0 + 2)*(2*x_0 + 3)/6,A108678,Mathematics,"[[0, 415]]"
OEIS,oeis_937,int,(x_0 + 1)*(x_0 + 2)**2*(x_0 + 3)*(x_0 + 4)*(x_0 + 5)*(2*x_0 + 3)/720,A108681,Mathematics,"[[0, 60]]"
OEIS,oeis_938,int,(x_0 + 1)*(x_0 + 2)**2*(x_0 + 3)*(x_0 + 4)*(4*x_0**2 + 15*x_0 + 15)/720,A108682,Mathematics,"[[0, 55]]"
OEIS,oeis_939,int,(x_0 + 1)*(x_0 + 2)*(x_0 + 3)*(x_0 + 4)*(7*x_0**2 + 20*x_0 + 15)/360,A108683,Mathematics,"[[0, 88]]"
OEIS,oeis_940,int,(x_0 + 1)*(x_0 + 2)*(x_0 + 3)*(19*x_0**3 + 111*x_0**2 + 200*x_0 + 120)/720,A108684,Mathematics,"[[0, 84]]"
OEIS,oeis_941,int,sqrt(5)*((-1 + sqrt(5))*(15/2 - 5*sqrt(5)/2)**(x_0 - 1) + (1 + sqrt(5))*(5*sqrt(5)/2 + 15/2)**(x_0 - 1))/5,A109106,Mathematics,"[[0, 10]]"
OEIS,oeis_942,int,sqrt(595)*((-26 + sqrt(595))*(125 - 5*sqrt(595))**x_0 + (sqrt(595) + 26)*(5*sqrt(595) + 125)**x_0)/595,A109111,Mathematics,"[[0, 5]]"
OEIS,oeis_943,int,(x_0 + 1)**3*(x_0 + 2)**2*(x_0 + 5),A109116,Mathematics,"[[0, 45]]"
OEIS,oeis_944,int,2*(x_0**2 + 3*x_0 + 1)**3,A109118,Mathematics,"[[0, 40]]"
OEIS,oeis_945,int,10*(x_0 + 1)**3*(x_0 + 2)*(5*x_0 + 7)**2,A109120,Mathematics,"[[0, 18]]"
OEIS,oeis_946,int,16**(4*x_0 + 3),A013805,Mathematics,"[[0, 2]]"
OEIS,oeis_947,int,4*(x_0 + 1)**2*(3*x_0 + 1)**2*(12*x_0**2 + 20*x_0 + 5),A109122,Mathematics,"[[0, 17]]"
OEIS,oeis_948,int,4*(x_0 + 1)**2*(x_0 + 3)**2*(5*x_0**2 + 20*x_0 + 12),A109123,Mathematics,"[[0, 27]]"
OEIS,oeis_949,int,8**(x_0**2/2 - x_0/2),A109966,Mathematics,"[[0, 6]]"
OEIS,oeis_950,int,-x_0**2 - x_0 + 72,A110678,Mathematics,"[[0, 500]]"
OEIS,oeis_951,int,-15*(-1)**x_0 + 412*x_0**6 - 408*x_0**5 - 1130*x_0**4 - 360*x_0**3 + 2368*x_0**2 - 912*x_0 + 15,A111112,Mathematics,"[[0, 18]]"
OEIS,oeis_952,int,x_0*(x_0 + 7)*(x_0 + 8)/6,A111396,Mathematics,"[[0, 500]]"
OEIS,oeis_953,int,4*x_0**2 - 4*x_0 + 4,A112087,Mathematics,"[[0, 500]]"
OEIS,oeis_954,int,(-1)**x_0/15 + (-4)**x_0/48 + 3*4**x_0/80,A113968,Mathematics,"[[0, 20]]"
OEIS,oeis_955,int,5*x_0**3/6 + 2*x_0**2 + x_0/6 + 1,A114211,Mathematics,"[[0, 500]]"
OEIS,oeis_956,int,(x_0 + 1)*(x_0 + 2)*(x_0 + 3)*(11*x_0**2 + 29*x_0 + 20)/120,A114241,Mathematics,"[[0, 160]]"
OEIS,oeis_957,int,17**(4*x_0 + 3),A013807,Mathematics,"[[0, 2]]"
OEIS,oeis_958,int,(x_0 + 1)*(x_0 + 2)**2*(x_0 + 3)*(x_0 + 4)*(3*x_0 + 5)/240,A114243,Mathematics,"[[0, 95]]"
OEIS,oeis_959,int,x_0*(x_0 + 1)**2,A114364,Mathematics,"[[0, 500]]"
OEIS,oeis_960,int,16*x_0*(x_0 + 2),A114444,Mathematics,"[[0, 500]]"
OEIS,oeis_961,int,9*4**x_0 - 1,A114569,Mathematics,"[[0, 16]]"
OEIS,oeis_962,int,x_0**2 + 6,A114949,Mathematics,"[[0, 500]]"
OEIS,oeis_963,int,6*2**(x_0 + 1) - 5*x_0 - 9,A114958,Mathematics,"[[0, 30]]"
OEIS,oeis_964,int,x_0*(3*x_0 + 2)*(x_0**2 - 1),A115056,Mathematics,"[[0, 241]]"
OEIS,oeis_965,int,x_0**6/6 + x_0**4/2 + 2*x_0**3 + 4*x_0**2/3,A115286,Mathematics,"[[0, 63]]"
OEIS,oeis_966,int,5*x_0**4 - 10*x_0**3 + 20*x_0**2 - 15*x_0 + 11,A115565,Mathematics,"[[0, 212]]"
OEIS,oeis_967,int,3**x_0*x_0*(x_0 + 1),A116138,Mathematics,"[[0, 16]]"
OEIS,oeis_968,int,18**(4*x_0 + 1),A013808,Mathematics,"[[0, 2]]"
OEIS,oeis_969,int,4**x_0*x_0*(x_0 + 1),A116144,Mathematics,"[[0, 13]]"
OEIS,oeis_970,int,5**x_0*x_0*(x_0 + 1),A116156,Mathematics,"[[0, 12]]"
OEIS,oeis_971,int,6**x_0*x_0*(x_0 + 1),A116164,Mathematics,"[[0, 11]]"
OEIS,oeis_972,int,7**x_0*x_0*(x_0 + 1),A116165,Mathematics,"[[0, 10]]"
OEIS,oeis_973,int,8**x_0*x_0*(x_0 + 1),A116166,Mathematics,"[[0, 9]]"
OEIS,oeis_974,int,9**x_0*x_0*(x_0 + 1),A116176,Mathematics,"[[0, 9]]"
OEIS,oeis_975,int,5*x_0**2/2 + x_0/2 + 1,A116668,Mathematics,"[[0, 500]]"
OEIS,oeis_976,int,35*2**(2*x_0 + 2)/9 - 2*x_0/3 - 50/9,A116971,Mathematics,"[[0, 15]]"
OEIS,oeis_977,int,11*3**x_0 - 2*x_0 - 10,A116972,Mathematics,"[[0, 19]]"
OEIS,oeis_978,int,11*5**x_0/4 - 7/4,A117088,Mathematics,"[[0, 14]]"
OEIS,oeis_979,int,18**(4*x_0 + 3),A013809,Mathematics,"[[0, 2]]"
OEIS,oeis_980,int,x_0**2 + 7,A117619,Mathematics,"[[0, 500]]"
OEIS,oeis_981,int,3*x_0**3,A117642,Mathematics,"[[0, 500]]"
OEIS,oeis_982,int,x_0/2 + x_0**x_0/2,A117694,Mathematics,"[[0, 11]]"
OEIS,oeis_983,int,x_0**(2*x_0) - 1,A117812,Mathematics,"[[0, 7]]"
OEIS,oeis_984,int,x_0**2 + 5,A117951,Mathematics,"[[0, 500]]"
OEIS,oeis_985,int,-4**x_0 + 9**x_0,A118004,Mathematics,"[[0, 11]]"
OEIS,oeis_986,int,(-1)**x_0*5**(x_0 + 1)/14 + 9**(x_0 + 1)/14,A118005,Mathematics,"[[0, 11]]"
OEIS,oeis_987,int,2**(x_0 + 1)*(2*x_0 + 1),A118417,Mathematics,"[[0, 27]]"
OEIS,oeis_988,int,8*x_0**3 + x_0,A118465,Mathematics,"[[0, 500]]"
OEIS,oeis_989,int,471*x_0**4 - 4693*x_0**3 + 16423*x_0**2 - 23479*x_0 + 11321,A118485,Mathematics,"[[0, 71]]"
OEIS,oeis_990,int,19**(4*x_0 + 1),A013810,Mathematics,"[[0, 2]]"
OEIS,oeis_991,int,11*x_0**20 + 11*x_0**2 + 152821,A118498,Mathematics,"[[0, 3]]"
OEIS,oeis_992,int,(2**x_0 - 1)**4 - 2,A118558,Mathematics,"[[0, 9]]"
OEIS,oeis_993,int,-10**(x_0/3) + 10**x_0/3 + 1/3,A119273,Mathematics,"[[0, 11]]"
OEIS,oeis_994,int,x_0*(x_0 + 11),A119412,Mathematics,"[[0, 500]]"
OEIS,oeis_995,int,2**(2**x_0) + 2**x_0 + 1,A119561,Mathematics,"[[0, 6]]"
OEIS,oeis_996,int,2**(2**x_0) - 2**x_0 + 3,A119562,Mathematics,"[[0, 6]]"
OEIS,oeis_997,int,2**(2**x_0) + 2**x_0 - 1,A119563,Mathematics,"[[0, 6]]"
OEIS,oeis_998,int,2**(2**x_0 - 1) + 2**(2**(x_0 + 1) - 1) + 1,A119571,Mathematics,"[[0, 5]]"
OEIS,oeis_999,int,2**(2**x_0)/2 + 2**(2**(x_0 + 1) - 1)/2 + 1,A119572,Mathematics,"[[0, 5]]"
OEIS,oeis_1000,int,(2**x_0 - 1)**3,A119633,Mathematics,"[[0, 12]]"
OEIS,oeis_1001,int,6**x_0 + x_0**6,A001594,Mathematics,"[[0, 13]]"
OEIS,oeis_1002,int,19**(4*x_0 + 3),A013811,Mathematics,"[[0, 2]]"
OEIS,oeis_1003,int,2**x_0*x_0*(x_0**2 + 1),A119635,Mathematics,"[[0, 21]]"
OEIS,oeis_1004,int,x_0*(x_0 + 20),A120071,Mathematics,"[[0, 500]]"
OEIS,oeis_1005,int,11*3**x_0,A120354,Mathematics,"[[0, 19]]"
OEIS,oeis_1006,int,7**x_0/2 - 1/2,A120741,Mathematics,"[[0, 13]]"
